,maid,latitude,longitude,horizontal_accuracy,city_hasc,postcode,Date,Hour,count,test
2350,3942d155975cfacb5ec425fd369edb528fafb324,-3.58656,128.08314,3.0,ID.MA.MT,97543.0,16-06-21,12:28:36,1,1
2351,90bfafaa23dc6e5a61775f08ca1bb941c479f577,-3.581623,128.08642,7.0,ID.MA.MT,97543.0,16-06-21,12:28:42,2,5
2352,b92aea62a4e7598a40375979966db809c64ab367,-2.92294,129.23681,2.0,ID.MA.MT,97544.0,16-06-21,12:28:42,10,1
2353,d8357505797cedc2ea2442da862f6b17798eb5a3,-3.68923,128.1908,10.0,ID.MA.AM,97121.0,16-06-21,12:28:42,2,5
2354,f285bbc8f5b9444c6cc44717ad09d315e31ef6bf,-3.69093,128.18377,6.0,ID.MA.AM,97124.0,16-06-21,12:28:42,23,1
2355,b9d294798a1bdc3d2469e28d4456490b43e7e1e2,-3.213653,128.279371,13.0,ID.MA.SB,97564.0,16-06-21,12:28:47,2,5
2356,d03763d62a71a05be046c65ff42130e9fb1e3541,-3.25736,128.30412,28.0,ID.MA.SB,97564.0,16-06-21,12:28:48,5,1
2357,ae8e47dbfa18fe3e61da9ee000b53608144e7a5e,-3.32909,128.35398,12.0,ID.MA.SB,97566.0,16-06-21,12:29:04,3,5
2358,f87d901ae1ea1da51dd0a496294e6967c7f0e114,-3.6902,128.1776,47.0,,,16-06-21,12:29:14,1,1
2359,e6fb9249f01fc1de04b518eb12b71d13f38d0d93,-3.630938,128.254947,19.0,ID.MA.AM,97214.0,16-06-21,12:29:15,3,5
2360,222a9ad95f8e5b9194528a4b626de1bb42dd85b8,-3.38095,129.54709,11.0,ID.MA.MT,97544.0,16-06-21,12:29:16,23,1
2361,51d2ecd8f85df7396d28ba56d395dfaf345c1f3e,-3.298008,129.529033,11.0,ID.MA.MT,97544.0,16-06-21,12:29:19,1,5
2362,6272c95e6105fef226783ece1fbad7ebec19d1ee,-3.639639,128.204528,22.0,ID.MA.AM,97223.0,16-06-21,12:29:40,96,1
2363,2b65caaca4e0aa51681d36b08bd28f22bad9913b,-3.586048,128.17208,3.0,ID.MA.MT,97543.0,16-06-21,12:29:44,16,5
2364,6c8ba6caff9325331f6999a614f895fb376d0844,-3.35243,128.93632,11.0,ID.MA.MT,97544.0,16-06-21,12:30:10,7,1
2365,d61c133a898959e51db574cc2bbfa8a1d0b0960b,-3.296597,128.978984,7.0,ID.MA.MT,97544.0,16-06-21,12:30:10,6,5
2366,7029183290df720dfcfcbbbc3327f346809cb888,-3.69157,128.183965,14.0,ID.MA.AM,97124.0,16-06-21,12:30:12,3,1
2367,100c3f51f0fbf185f5ff5847acb7b301aa60ae85,-3.664977,128.16678,7.0,ID.MA.AM,97224.0,16-06-21,12:30:14,13,5
2368,32d7458af08bf1f83d0a760d881030180f560314,-3.683709,128.220756,8.0,ID.MA.AM,97128.0,16-06-21,12:30:19,1,1
2369,e388bc6e5e988dd75f30920317946ef342f937cf,-3.01166,127.95279,25.0,ID.MA.SB,,16-06-21,12:30:19,2,5
2370,40f64ec75bf89d0503d9735c9a1695c51cd13d8a,-3.295854,128.963175,5.0,ID.MA.MT,97544.0,16-06-21,12:30:24,1,1
2371,7ee5cb162f963d88827262d44c7a65e0186d5bf2,-3.586311,128.132678,13.0,ID.MA.MT,97543.0,16-06-21,12:30:35,1,5
2372,d6f0be5cccfe7f5f719f38e619a0d1124c9c0e34,-3.633175,128.243761,9.0,ID.MA.AM,97214.0,16-06-21,12:30:42,4,1
2373,7e50714a77b66bec2d4bd799d084acc50d31c354,-2.852532,128.476367,13.0,ID.MA.SB,97562.0,16-06-21,12:30:53,2,5
2374,ab4696a6dd7f32aeb1a29bff6ba8b0773e1df690,-3.675675,128.173572,13.0,,,16-06-21,12:30:53,239,1
2375,7de0d005eec10592e37c8d8fe47e3caa9c0ed01b,-2.79675,129.0421,18.0,ID.MA.MT,97544.0,16-06-21,12:31:30,51,5
2376,81778ac3edcd25dee6c98a61769d8960b4df436d,-3.639639,128.258691,19.0,ID.MA.AM,97214.0,16-06-21,12:31:30,6,1
2377,2c8fe9101a5b2c652e3a8fec5cc8ba663bcd7c66,-3.597947,128.33869,21.0,ID.MA.MT,97544.0,16-06-21,12:31:34,6,5
2378,9b2794d6705038de3cb4d4cd2a75e424219afb29,-3.67702,128.19844,22.0,ID.MA.AM,97129.0,16-06-21,12:31:37,98,1
2379,22d1be052ac4b6d254b8f9bba51864a7ba3176ef,-3.595089,128.344694,13.0,ID.MA.MT,97544.0,16-06-21,12:31:39,1,5
2380,b85add647a4995d51a2fe3a6559490bb8f584a17,-3.690758,128.179795,8.0,ID.MA.AM,,16-06-21,12:31:41,1,1
2381,a98ed9debc7e3ddc0b5d1d0badefd47cd46e595f,-3.517695,128.471028,25.0,ID.MA.MT,97545.0,16-06-21,12:31:52,20,5
2382,bd07637a43a7d052f964154b83daaeed3f6e663b,-2.796862,129.4993,12.0,ID.MA.MT,97544.0,16-06-21,12:31:53,1,1
2383,4d96e6650dcdd805cbb6a95c0ff44ebe803b183a,-3.693693,128.194223,16.0,ID.MA.AM,97121.0,16-06-21,12:32:02,76,5
2384,b3147658b6105103d96a94f8f7330b35b32a1dbe,-3.712669,128.26648,12.0,ID.MA.AM,97138.0,16-06-21,12:32:10,1,1
2385,4af6771ddc67285185329ff02659c8b48519c0ad,-3.689731,128.19059,5.0,ID.MA.AM,97121.0,16-06-21,12:32:24,1,5
2386,fca9ee690a51aeeb461a651bec0c0acf7d332147,-3.77923,128.12203,6.0,ID.MA.AM,97118.0,16-06-21,12:32:24,7,1
2387,b5eba530b313ad4ef9655137fa7c5b1929399cd3,-3.67503,128.76445,9.0,ID.MA.MT,97547.0,16-06-21,12:32:25,1,5
2388,3628f7141f7fdaf4b3199280cc78d43bd163e5a2,-3.680121,128.214602,13.0,ID.MA.AM,97128.0,16-06-21,12:32:27,38,1
2389,893fb8d2793c3eebf1ef8fcfd0a5a1815190e66d,-3.370994,128.37705,9.0,ID.MA.SB,97566.0,16-06-21,12:32:37,1,5
2390,343bb465137c60e99396d5010f36c94a7f6b6543,-3.689018,128.188186,9.0,ID.MA.AM,97123.0,16-06-21,12:32:44,11,1
2391,d96e3d1b50e198dcdea874523df583b9ad65033b,-3.698646,128.09901,7.0,ID.MA.AM,97226.0,16-06-21,12:32:44,13,5
2392,0f11142686b9c989113330e8120a733ff3f42242,-3.082468,128.032814,9.0,ID.MA.SB,97572.0,16-06-21,12:32:46,1,1
2393,d32b4e494bef124d232922915411d172bfd9d390,-3.68323,128.225386,20.0,ID.MA.AM,97128.0,16-06-21,12:32:46,10,5
2394,6d9e9c0018a9a016179162f259c2e99ae0ef8a6a,-3.62893,128.22412,18.0,ID.MA.AM,97217.0,16-06-21,12:33:13,3,1
2395,a35935b53a1d191641481051f0d20523ec894304,-3.081081,128.149207,16.0,ID.MA.SB,,16-06-21,12:33:14,139,5
2396,6b9d1b8c348e721b4b98eb3625a68c989ea10f13,-3.60703,128.327251,6.0,ID.MA.MT,97544.0,16-06-21,12:33:18,1,1
2397,f44345c99ab17b051e1881574473c29b4cffa064,-3.69155,128.18982,16.0,ID.MA.AM,97121.0,16-06-21,12:33:20,3,5
2398,eddbbd557e5f130432a5cabbbe588d3a08c7b36b,-3.225225,128.997112,11.0,ID.MA.MT,97544.0,16-06-21,12:33:32,2,1
2399,896f866788fdb2fa4c20d0002d0e84315b0a6411,-3.68665,128.18703,12.0,ID.MA.AM,97128.0,16-06-21,12:33:37,2,5
2400,457f2c9ab43a02475eab9d022661328536d717a6,-3.005453,129.933258,14.0,ID.MA.MT,97544.0,16-06-21,12:33:39,1,1
2401,2228c7d1a66de64aeb2dffe824a3876756a532d0,-3.625711,128.22323,15.0,ID.MA.AM,97217.0,16-06-21,12:33:41,3,5
2402,f4dadca65a914ec152ade42ed966f5b837cd629c,-3.6924,128.18074,3.0,ID.MA.AM,97124.0,16-06-21,12:33:50,11,1
2403,5a12a5d79785e9215729c3a34b171b41d74ebc13,-3.207573,128.067608,10.0,ID.MA.SB,97571.0,16-06-21,12:33:53,1,5
2404,ef116cb17995280c4c878ed4f0fd2d5ec8194707,-3.74888,128.13382,9.0,ID.MA.AM,97117.0,16-06-21,12:34:03,24,1
2405,eb83f8a15852eb0cdf2b813a3ef5e9e0e76758d2,-3.281412,128.979304,31.0,ID.MA.MT,97544.0,16-06-21,12:34:06,14,5
2406,2bd6be1ad3cd720ab119f674c13a916fb49cad57,-3.657657,128.189044,11.0,ID.MA.AM,97223.0,16-06-21,12:34:10,52,1
2407,b2f30ebe3cab64d00d3e35be6eb6b94211586e9c,-3.203174,128.971958,18.0,ID.MA.MT,97544.0,16-06-21,12:34:12,4,5
2408,32b1612d613d1630913d2bb55e88dacd28ba8a17,-3.382948,127.942201,27.0,ID.MA.SB,97571.0,16-06-21,12:34:16,1,1
2409,154ce30fd69b83d29c95d299b2bace62d4508f40,-3.711711,128.16072,14.0,ID.MA.AM,97117.0,16-06-21,12:34:17,15,5
2410,7dceeec425215d4831cc076248f4d08914cb29db,-2.787903,129.387429,14.0,ID.MA.MT,97544.0,16-06-21,12:34:20,11,1
2411,e9b0e9665deb6f1665180cb9b938888b8a0438f8,-3.648305,128.167004,7.0,ID.MA.AM,97223.0,16-06-21,12:34:26,3,5
2412,78a1dcead49e3825740f46ff7250d351c580ab84,-3.63325,128.33139,15.0,ID.MA.MT,97544.0,16-06-21,12:34:27,73,1
2413,fc2a3b5dfe36e90cd5594a53e831442edb695a87,-3.24325,128.98135,15.0,ID.MA.MT,97544.0,16-06-21,12:34:35,192,5
2414,e44ead3f256fc4a94850b0b6d777eb7f0cbc53fe,-3.460371,129.555583,18.0,ID.MA.MT,97544.0,16-06-21,12:34:50,6,1
2415,6c9eed64572eea8959891d8e2ea88418a75f58e5,-3.5089,128.3162,4.0,ID.MA.MT,97544.0,16-06-21,12:34:54,25,5
2416,6e156b86584257a366350347b399a051ea91be62,-3.636882,128.251761,15.0,ID.MA.AM,97214.0,16-06-21,12:34:57,3,1
2417,0309353d092f75033a74344208000ae3e40fa568,-3.708787,128.1717,9.0,ID.MA.AM,97116.0,16-06-21,12:35:09,3,5
2418,c7e87dedbb1f920d5dfd3928da56745fdf34da15,-3.711443,128.18741,15.0,ID.MA.AM,97129.0,16-06-21,12:35:21,1,1
2419,1ed4ae45d68a2adf8b8bc52c517b39721cdc2c7f,-3.62736,128.2505,7.0,ID.MA.AM,97214.0,16-06-21,12:35:26,7,5
2420,10fd98e6f9a5298cbb34f4fe4db77e8a65e9150a,-3.38552,129.549445,11.0,ID.MA.MT,97544.0,16-06-21,12:35:31,30,1
2421,2a9dca6e9b7ca1d8156027664440672415f5f0f2,-2.99099,129.924737,11.0,ID.MA.MT,97544.0,16-06-21,12:35:32,1,5
2422,5a92f1a1175483d28186be041213653b486d79e9,-3.697506,128.183207,8.0,ID.MA.AM,97127.0,16-06-21,12:35:36,2,1
2423,2493c27a497af26fda918cc92f81875e4c3374b2,-3.786936,128.104111,20.0,ID.MA.AM,97118.0,16-06-21,12:35:49,8,5
2424,e9306ee522387f99dc6339d1d783b615072fb822,-3.693012,128.179445,6.0,ID.MA.AM,97126.0,16-06-21,12:36:00,29,1
2425,64183b8c233ba7d52cde1faef273ffe0353373ff,-3.693671,128.178703,10.0,ID.MA.AM,97126.0,16-06-21,12:36:06,38,5
2426,3fb8380cdea6c7729b7d18265c2509ef8c1bdae8,-3.711711,128.178776,17.0,ID.MA.AM,97116.0,16-06-21,12:36:09,14,1
2427,f186b4bb00dc00c0442cb852bc0480f1d48c054b,-3.624075,128.246088,5.0,ID.MA.AM,97215.0,16-06-21,12:36:09,1,5
2428,7b5edbee99a44178cbda2050238bea607cf46d76,-3.225568,128.066403,4.0,ID.MA.SB,97571.0,16-06-21,12:36:19,1,1
2429,7b3a034d9c6947e89ac66a1bae6b5b1faae54e12,-3.670891,128.199311,9.0,ID.MA.AM,97128.0,16-06-21,12:36:27,1,5
2430,ff8a04a88b147b3abbb84a8c34cd97f674ccb751,-3.637356,128.20407,5.0,ID.MA.AM,97221.0,16-06-21,12:36:33,16,1
2431,c6b9647e166e287886b325c04105faa3e959dd05,-3.351351,128.36366,16.0,ID.MA.SB,97566.0,16-06-21,12:36:46,136,5
2432,a39ffe76ec3f4745c3ee3baaf7a20077d5dcb2ec,-3.704173,128.087587,24.0,ID.MA.AM,97227.0,16-06-21,12:36:48,272,1
2433,b0dd48b0e108952bc6f46d200974859326df1427,-3.767385,128.02338,18.0,ID.MA.MT,,16-06-21,12:36:56,13,5
2434,b30707840732fdf377d09a9d2426a99e5bfd6de8,-2.95733,129.85742,14.0,ID.MA.MT,97544.0,16-06-21,12:37:02,6,1
2435,921716fc360cff8d73bf8039f3223189e5f38339,-3.6641,128.2176,21.0,ID.MA.AM,97212.0,16-06-21,12:37:04,17,5
2436,a0aaac6f7764d6edd2fa6dc7f5e7f0355937bd8e,-3.617717,128.257913,12.0,ID.MA.AM,97214.0,16-06-21,12:37:10,1,1
2437,bbd71f99ce9a3dc34374546ec34eaf5e6e48c04e,-3.7131,128.09926,9.0,ID.MA.AM,97227.0,16-06-21,12:37:20,3,5
2438,6fdd492b8f6cd1c375e6ed81ce529e9c116ec54b,-2.91714,129.16648,8.0,ID.MA.MT,,16-06-21,12:37:32,1,1
2439,d8149f8b58e8d4a4a913c064ffdbc7223e1f4d44,-3.706034,128.175255,6.0,ID.MA.AM,97116.0,16-06-21,12:37:37,1,5
2440,8238191da70a6e731b8efeddf3f52daaf06b54f8,-3.220534,128.85214,14.0,ID.MA.MT,97544.0,16-06-21,12:37:40,2,1
2441,95f4772c31f979f8558ae9fb1b7a3868388e00ce,-3.69197,128.2205,17.0,ID.MA.AM,97128.0,16-06-21,12:37:46,27,5
2442,fc06037afa64ea4eb4b1cc2d9ec510ddcdfcd46b,-3.707404,128.178006,17.0,ID.MA.AM,97114.0,16-06-21,12:37:47,1,1
2443,01ddc3c67a7b55fde981631381226778fb875f71,-3.69562,128.17708,8.0,ID.MA.AM,97126.0,16-06-21,12:37:52,2,5
2444,cb11767e6f841cee6b24b60364cbd8b0da67cca7,-2.9783,129.84275,14.0,ID.MA.MT,97544.0,16-06-21,12:37:54,13,1
2445,decf23b0ae41b5cf7465c9df36e3f7b059a6d88c,-3.683939,128.225169,12.0,ID.MA.AM,97128.0,16-06-21,12:37:57,6,5
2446,58119fe1c5e2b8f96ce3ec1bc0dc52e34c84f37d,-3.685221,128.187193,13.0,ID.MA.AM,97128.0,16-06-21,12:38:13,2,1
2447,c94d72b9a2729f3b18937807b2343564bee7a4b8,-3.62805,128.23339,5.0,ID.MA.AM,97216.0,16-06-21,12:38:24,20,5
2448,719611ff651ca5a41e51974949f3f92ab05f213b,-3.206687,129.021084,14.0,ID.MA.MT,97544.0,16-06-21,12:38:25,1,1
2449,f4f7b8a7c9515b60f55a1a0c4d6a0a1fbad51d5b,-3.677665,128.21597,14.0,ID.MA.AM,97128.0,16-06-21,12:38:25,9,5
2450,ce9f4bbf0ba36c9960519b466ddfd8cc77abab35,-3.705988,128.1707,8.0,ID.MA.AM,97115.0,16-06-21,12:38:31,1,1
2451,921ed70c513eeda3c4e76b3fa0a6f1f5d22ed182,-3.621621,128.238078,15.0,ID.MA.AM,97215.0,16-06-21,12:38:32,127,5
2452,ae20ddcc01818ddc81551cf34699a62b73af7c4d,-3.682316,128.219838,25.0,ID.MA.AM,97128.0,16-06-21,12:38:42,12,1
2453,a35cfe227bd60673c9ef429e5327b5fc15cf7483,-3.67412,128.195092,18.0,ID.MA.AM,97129.0,16-06-21,12:39:05,16,5
2454,0779e7255752d871e18f5ffb30ad4b9f49db61af,-3.704521,128.174745,3.0,ID.MA.AM,97115.0,16-06-21,12:39:24,5,1
2455,a47b675561989d8f8ede621702e0a3db720916f0,-3.697395,128.175805,10.0,ID.MA.AM,97111.0,16-06-21,12:39:31,41,5
2456,c0d70aa5071d55a7c84485562df7145255b4eeed,-3.540841,128.416745,12.0,ID.MA.MT,97545.0,16-06-21,12:39:36,3,1
2457,b983879d8a1c4be6078aa31239a1037f928afa8e,-3.6937,128.21226,16.0,ID.MA.AM,97129.0,16-06-21,12:39:37,177,5
2458,49c81151a62142574e66df1d5611728496059f27,-3.712208,128.162728,20.0,ID.MA.AM,97117.0,16-06-21,12:39:46,5,1
2459,e6db1b28d48320329949b94a2dea57606a5795ef,-3.696687,128.18016,5.0,ID.MA.AM,97126.0,16-06-21,12:39:47,1,5
2460,790c15ef5fff5afb72b43b753e2fd3d1c074776b,-3.020273,128.092826,22.0,ID.MA.SB,97561.0,16-06-21,12:39:53,1,1
2461,8c12d5ddc5fe667b0620b0e13d58e7c5c461ccea,-3.2973,128.97026,17.0,ID.MA.MT,97544.0,16-06-21,12:39:54,312,5
2462,18951bb18ece4e82814684669e1e4c596f783c2e,-3.696781,128.180281,14.0,ID.MA.AM,97126.0,16-06-21,12:40:02,3,1
2463,28f6c6cd56fc046f80ecb5fba0390fbd56f3a600,-3.661356,128.193914,7.0,ID.MA.AM,97223.0,16-06-21,12:40:09,2,5
2464,b8226247f40cdcd94bf68712ff8d84388ad5c68b,-3.712387,128.173208,9.0,ID.MA.AM,97116.0,16-06-21,12:40:09,1,1
2465,78a4f73cd72d244f7c7162a8eee3cc17e12832de,-3.65482,128.198473,7.0,ID.MA.AM,97222.0,16-06-21,12:40:12,2,5
2466,6487631e26744c9467f5be914d131b1308bb9768,-3.630869,128.225827,5.0,ID.MA.AM,97217.0,16-06-21,12:40:13,3,1
2467,34aeed66958157277c67a43de6b07eab4e5082d0,-3.596953,128.34976,5.0,ID.MA.MT,97544.0,16-06-21,12:40:16,6,5
2468,9eeecc352860373a8c42c9878b1eb4774e08b8cf,-3.687589,128.222587,14.0,ID.MA.AM,97128.0,16-06-21,12:40:28,8,1
2469,af216d8930574d6b17e22b7be6a8c733a279f86e,-3.66128,128.19365,10.0,ID.MA.AM,97223.0,16-06-21,12:40:28,1,5
2470,ea1b7db5e821a1d40989f37d0444b5b1e8202c58,-2.918918,129.790011,4.0,ID.MA.MT,97544.0,16-06-21,12:40:31,1,1
2471,ce118ea1b0b548125c1e446d4490b56c072b5762,-3.68918,128.18603,4.0,ID.MA.AM,97123.0,16-06-21,12:40:33,1,5
2472,1b99afdb727f763b165fcede522773a074b857fb,-3.550761,128.195046,25.0,ID.MA.MT,97543.0,16-06-21,12:40:43,5,1
2473,f571fcf71825695f5e5e2355c9556b1703dba69e,-3.745577,128.130715,15.0,ID.MA.AM,97117.0,16-06-21,12:40:48,25,5
2474,e70d392a3f0a4d512df77e396f37ba4b53878c73,-2.98474,129.92841,24.0,ID.MA.MT,97544.0,16-06-21,12:41:02,136,1
2475,60949d9fe3f259c30608ef6f3aafd069448ce129,-3.6902,128.177597,5.0,,,16-06-21,12:41:05,7,5
2476,3695ae0ea5004296dbaa89825ccc32286672d779,-3.684803,128.219004,21.0,ID.MA.AM,97128.0,16-06-21,12:41:15,8,1
2477,45ee9859a7044e1859b353956b9bb708a1607a55,-3.70131,128.17514,4.0,ID.MA.AM,97112.0,16-06-21,12:41:23,1,5
2478,7a1831e28773646e717df75b272bb281d559ef87,-3.650849,128.162899,15.0,ID.MA.AM,97224.0,16-06-21,12:41:36,4,1
2479,b44af6f8ab32c4a800cc54ddfd53e1f9d5b34a86,-3.688446,128.18373,18.0,ID.MA.AM,97123.0,16-06-21,12:41:41,9,5
2480,134409d287d48f5394b108739a3f3010f76341ae,-3.682498,128.190473,21.0,ID.MA.AM,97128.0,16-06-21,12:41:58,3,1
2481,6da73d2eb6d276117919503519bfa6a0baf30c66,-3.695768,128.18413,11.0,ID.MA.AM,97124.0,16-06-21,12:42:01,171,5
2482,4a9a15b8aa29fd44e123cb740c99f08f4f8ca1c2,-3.066381,128.23082,7.0,ID.MA.SB,97561.0,16-06-21,12:42:04,2,1
2483,af5613dc1a60480ff94ad7e962a05437ab0e86a2,-3.063063,130.149905,4.0,ID.MA.ST,97582.0,16-06-21,12:42:07,14,5
2484,496c5173230b77988486a65c7c8be6c896a6bac4,-3.664141,128.164886,17.0,ID.MA.AM,97224.0,16-06-21,12:42:15,8,1
2485,52e5506b2a4ed17a799d93a03d3adff062457d08,-3.589052,128.165634,17.0,ID.MA.MT,97543.0,16-06-21,12:42:17,3,5
2486,0c8e34065651a2a4aff51007de783a551dcf63db,-2.853494,128.570722,10.0,ID.MA.SB,,16-06-21,12:42:18,3,1
2487,0cc77ec3f044cd795663dfb0bec98b93569bf00a,-3.411369,128.69409,13.0,ID.MA.SB,97565.0,16-06-21,12:42:18,6,5
2488,547272bb9e8aa7b513ddd0f3a8f2320b68947793,-3.583991,128.178077,17.0,ID.MA.MT,97543.0,16-06-21,12:42:26,144,1
2489,58294bd528ed73c87354490e10b772959e31aecc,-2.986007,128.138638,6.0,ID.MA.SB,97561.0,16-06-21,12:42:38,1,5
2490,bdef464afde52ea0a43c302750c0eaa4b4f22163,-3.665888,127.952716,6.0,ID.MA.MT,97543.0,16-06-21,12:42:39,23,1
2491,a7834527f52138d581ac0c826e1348facacda612,-2.86235,128.71465,4.0,ID.MA.SB,97563.0,16-06-21,12:42:43,9,5
2492,0118fa75fa21f48ee70d83e92059d921b7ce9217,-3.62893,128.24374,10.0,ID.MA.AM,97215.0,16-06-21,12:42:46,10,1
2493,221715be7bc9d126eceb07bca8c97da295aebb41,-3.695723,128.176403,9.0,ID.MA.AM,97126.0,16-06-21,12:42:52,7,5
2494,04fe4dec82790f9b0cc0ec47eae979ad4b76e8af,-3.191632,128.951762,10.0,ID.MA.MT,97544.0,16-06-21,12:42:57,4,1
2495,183e81de5e2e8c2086d41824197440dbdc853daf,-3.496563,128.695668,18.0,ID.MA.MT,97546.0,16-06-21,12:43:06,5,5
2496,c2565a3c4b08738d1f79d768903ac52eebb77115,-3.63808,128.25332,9.0,ID.MA.AM,97214.0,16-06-21,12:43:20,1,1
2497,f68f8a99135eb6f761b6f6403dc6b1ac15db84fa,-3.33489,128.35651,11.0,ID.MA.SB,97566.0,16-06-21,12:43:24,4,5
2498,12aaaf335c02f7e80b2c7c3f92a07491eb3c3bfb,-3.622441,128.2255,12.0,ID.MA.AM,97216.0,16-06-21,12:43:29,4,1
2499,a1cfe290f2da3dc1fb0fc9a0f490f4666a96b7dd,-3.690591,128.199465,8.0,ID.MA.AM,97129.0,16-06-21,12:43:29,2,5
2500,364fa1751e786782881c58b0e67adf802f5f6370,-3.279279,128.967932,8.0,,,16-06-21,12:43:35,2,1
2501,29f72af3d8da9824db145511416a49268db0020c,-3.323509,129.812083,17.0,,,16-06-21,12:43:42,8,5
2502,ff533607dfce39f22ab84c1c95ad1a37343da763,-3.705107,128.188793,4.0,ID.MA.AM,97129.0,16-06-21,12:43:45,16,1
2503,172005c744f440689bd327cc7ab8cfd913eb3c75,-3.724928,128.189863,14.0,ID.MA.AM,97129.0,16-06-21,12:43:52,1,5
2504,3a76c830dae76417f1e61588fac9ce40600ee89f,-3.687501,128.18378,7.0,ID.MA.AM,97123.0,16-06-21,12:43:52,15,1
2505,fd6d9f7bbaaa9f8de75f18bb3e4233cd4a156435,-3.508745,128.316163,28.0,ID.MA.MT,97544.0,16-06-21,12:44:01,71,5
2506,c6a0363d67027cf5c7b42c3ef51fdb601e915230,-3.375281,128.379986,5.0,ID.MA.SB,97566.0,16-06-21,12:44:16,1,1
2507,99fad9275b718d7b6c1ba66a45de02389d78b0a8,-3.30021,128.95672,5.0,ID.MA.MT,97544.0,16-06-21,12:44:20,3,5
2508,fe33ff0cc43658106cd6e9d05aca44acff26877a,-3.685816,128.212095,8.0,ID.MA.AM,97128.0,16-06-21,12:44:25,3,1
2509,0df96323cff0ad1ca6e6ab5530b127fc955eaf7e,-3.621681,128.24477,6.0,ID.MA.AM,97215.0,16-06-21,12:44:29,16,5
2510,85fc6f4504b4a4cffc20326948d5185eb835caeb,-3.687192,128.185892,8.0,ID.MA.AM,97123.0,16-06-21,12:44:31,2,1
2511,0fa1e99b713d9877e9740b1662522eed037634b1,-3.65793,128.19995,5.0,ID.MA.AM,,16-06-21,12:44:40,1,5
2512,842ae15e32e4a186bf9243296c3a8ab6287cd205,-3.675878,127.938111,16.0,ID.MA.MT,97543.0,16-06-21,12:44:41,7,1
2513,2cf50ddc8ed3aa47484660f083773f6c5205aa9a,-3.29266,128.96614,9.0,ID.MA.MT,97544.0,16-06-21,12:44:49,29,5
2514,037a272ec8c3324f436cb1fac6000689b08dcd7d,-3.774557,128.126359,17.0,ID.MA.AM,97118.0,16-06-21,12:44:54,2,1
2515,15dccbbbfa9fd0f00ab6e8099f146e8d84bcf8e7,-2.956629,128.117796,10.0,ID.MA.SB,97561.0,16-06-21,12:45:05,18,5
2516,58f1e955ab28a8cf6cd36b7854afdf1b03457756,-3.69935,128.17927,15.0,ID.MA.AM,97126.0,16-06-21,12:45:08,1,1
2517,49a315dc0f470ad36fbad41da8abb5b309c4f925,-3.66186,128.17265,5.0,ID.MA.AM,97224.0,16-06-21,12:45:09,23,5
2518,9f1ae792aaf9fa6982c9df90af22189b89466226,-3.690003,128.22055,8.0,ID.MA.AM,97128.0,16-06-21,12:45:18,3,1
2519,376ba7c9158a8c85b9cc3dc39ebc1cb5d7c33b8e,-3.603603,128.30775,17.0,ID.MA.MT,97544.0,16-06-21,12:45:24,328,5
2520,cb2799701128b18a80ee046e6bab2e67bf621f94,-3.711527,128.162323,9.0,ID.MA.AM,97117.0,16-06-21,12:45:30,14,1
2521,d787a0edac54520627505715513a8bc749af60b3,-3.697481,128.175515,15.0,ID.MA.AM,97111.0,16-06-21,12:45:31,5,5
2522,c970e22006e6e48c193f82700233ddbd9f43d1fa,-3.649016,128.193531,17.0,ID.MA.AM,97222.0,16-06-21,12:45:35,1,1
2523,a2a28e5408fbbeec5faf00e90d56398aac470b8c,-3.621621,128.238078,35.0,ID.MA.AM,97215.0,16-06-21,12:45:44,182,5
2524,81bfd8406f19e5d89c47de2946204f88d56e4608,-3.6902,128.1776,25.0,,,16-06-21,12:45:47,3,1
2525,733d4bea1f11c5d48e605852cdcfcb1c64dc8ffa,-3.54625,128.19841,23.0,ID.MA.MT,97543.0,16-06-21,12:45:49,1,5
2526,6f7e6ca93a89217e200a76e8145001ca2e2e1edd,-3.345016,128.927911,3.0,ID.MA.MT,97544.0,16-06-21,12:45:53,2,1
2527,4fc6569bda16708b165562986173df80c04f9e97,-3.456798,128.516965,10.0,ID.MA.SB,97565.0,16-06-21,12:45:54,2,5
2528,3f5ba361bdac373e71c5b1a713b37ddae9c097c8,-3.315325,129.65294,19.0,ID.MA.MT,97544.0,16-06-21,12:46:08,28,1
2529,85a5cf83cd266796245e89234a04506486c71c37,-3.711711,128.16072,7.0,ID.MA.AM,97117.0,16-06-21,12:46:11,4,5
2530,bb875b85dc9eab82887221a70546caf5acf3579c,-3.697058,128.17782,9.0,ID.MA.AM,97126.0,16-06-21,12:46:20,39,1
2531,ca197ae4a05cb528269021d1093a5264b4c81370,-3.585585,128.323265,9.0,ID.MA.MT,97544.0,16-06-21,12:46:23,3,5
2532,334cb530a485f4a93ffabf493db3c56305318971,-3.654075,128.194018,20.0,ID.MA.AM,97222.0,16-06-21,12:46:25,265,1
2533,6800906a284b14ae232ccaccb5669e8465d6cdec,-3.698925,128.182589,7.0,ID.MA.AM,97127.0,16-06-21,12:46:31,1,5
2534,13504d9a665a269e7892d4e3546e0ca7d1f0a8ae,-3.68843,128.19236,10.0,ID.MA.AM,97122.0,16-06-21,12:46:38,2,1
2535,0e0a153402d19cf34077c31a3bda31108aef8c90,-3.037271,129.976758,20.0,ID.MA.MT,97544.0,16-06-21,12:46:44,30,5
