maid,maid,longitude,latitude,horizontal_accuracy,city_hasc,postcode,Date,Hour,count,Y,Color
bfc2df072c9c1981d8f3e3017205706734681453,bfc2df072c9c1981d8f3e3017205706734681453,128.11728,-3.58742,26.0,ID.MA.MT,97543.0,16-06-21,10:36:51,2,1,green
8d71c0dec9f80c5dbee9538042e1e1558f3b8edb,8d71c0dec9f80c5dbee9538042e1e1558f3b8edb,128.54466,-2.85135,21.0,ID.MA.SB,97562.0,16-06-21,10:36:54,11,1,green
15af94213bc112f11fc391ac289c63ab0fc6dcaa,15af94213bc112f11fc391ac289c63ab0fc6dcaa,128.155508,-3.589226,12.0,ID.MA.MT,97543.0,16-06-21,10:36:55,12,1,green
4a44daeda7af78d3668b00859d548911d362878b,4a44daeda7af78d3668b00859d548911d362878b,128.303218,-3.618229,20.0,ID.MA.MT,97544.0,16-06-21,10:36:58,5,1,green
6f8d1832da14172c996af9b64f537d6e5bffcf3a,6f8d1832da14172c996af9b64f537d6e5bffcf3a,128.188261,-3.684719,7.0,ID.MA.AM,97128.0,16-06-21,10:36:58,2,1,green
2d620071090e2dd5a729f7b1690ee7b2458c7b79,2d620071090e2dd5a729f7b1690ee7b2458c7b79,128.394835,-3.318818,17.0,ID.MA.SB,97566.0,16-06-21,10:37:00,5,1,green
7bdeb775bcf1a58238a571fc341e617876625e67,7bdeb775bcf1a58238a571fc341e617876625e67,128.337483,-3.593092,7.0,ID.MA.MT,97544.0,16-06-21,10:37:14,1,1,green
e7a2242e7d9645841ab87094f807bca861acd044,e7a2242e7d9645841ab87094f807bca861acd044,128.117254,-3.767616,5.0,ID.MA.AM,97118.0,16-06-21,10:37:17,1,1,green
fcaae3e1838f63e3f40c218022d1c3450ecc142a,fcaae3e1838f63e3f40c218022d1c3450ecc142a,128.14443,-3.67133,3.0,ID.MA.AM,97225.0,16-06-21,10:37:20,4,1,green
afc82162fc1a9225a0652794aa531c34aefbd1c5,afc82162fc1a9225a0652794aa531c34aefbd1c5,129.056063,-2.800981,13.0,ID.MA.MT,97544.0,16-06-21,10:37:30,5,1,green
ee5e55a6f23f03d8a00c5e931218aec0799e47bd,ee5e55a6f23f03d8a00c5e931218aec0799e47bd,128.33829,-3.5918,10.0,ID.MA.MT,97544.0,16-06-21,10:37:33,1,1,green
ab5ea1d0ab9ad663ccb03616a9e97a000950f6cd,ab5ea1d0ab9ad663ccb03616a9e97a000950f6cd,128.165729,-3.706747,8.0,ID.MA.AM,97116.0,16-06-21,10:37:36,7,1,green
779d326f644b043a72c62e3b18e8c67247e18b6d,779d326f644b043a72c62e3b18e8c67247e18b6d,128.18206,-3.69465,14.0,ID.MA.AM,97124.0,16-06-21,10:37:38,34,1,green
851e2691bf39dad1d3f871fa72bd5d01e0fdeb49,851e2691bf39dad1d3f871fa72bd5d01e0fdeb49,128.227388,-3.653221,13.0,ID.MA.AM,97212.0,16-06-21,10:37:39,6,1,green
5913130e1faaacc8fb62120363cb3085456301d0,5913130e1faaacc8fb62120363cb3085456301d0,128.187728,-3.687669,7.0,ID.MA.AM,97123.0,16-06-21,10:37:44,1,1,green
a5365bcd40202d23c93209506f5cd862fca0bff0,a5365bcd40202d23c93209506f5cd862fca0bff0,129.533444,-3.366659,7.0,ID.MA.MT,97544.0,16-06-21,10:37:44,20,1,green
a25c729606a5495ff8c9976fca6ad44675b9bc0e,a25c729606a5495ff8c9976fca6ad44675b9bc0e,129.97551,-3.41036,13.0,ID.MA.ST,97584.0,16-06-21,10:37:45,9,1,green
953f5af22411ce30e01f84c2f7ffa0d05dcc6684,953f5af22411ce30e01f84c2f7ffa0d05dcc6684,128.1971,-3.68747,15.0,ID.MA.AM,97122.0,16-06-21,10:37:50,34,1,green
35788f4eff376624c8e23125728a963c69b37309,35788f4eff376624c8e23125728a963c69b37309,128.217198,-3.630212,4.0,ID.MA.AM,97217.0,16-06-21,10:37:50,4,1,green
236eedf57075ec4df93b7f4467831c381d9edd4e,236eedf57075ec4df93b7f4467831c381d9edd4e,128.250173,-3.6322,11.0,ID.MA.AM,97214.0,16-06-21,10:37:53,1,1,green
38901a41f0fa57e90485ac017b1f10357e7ea332,38901a41f0fa57e90485ac017b1f10357e7ea332,128.19214,-3.68987,18.0,ID.MA.AM,97122.0,16-06-21,10:38:01,89,1,green
a3c13cb20d29b2daf775bd8a47cd1ba8eaa0ed00,a3c13cb20d29b2daf775bd8a47cd1ba8eaa0ed00,128.222591,-3.687483,26.0,ID.MA.AM,97128.0,16-06-21,10:38:01,2,1,green
ac320ed79f10229194617469e666a4e0a9d424c7,ac320ed79f10229194617469e666a4e0a9d424c7,128.242634,-3.642901,16.0,ID.MA.AM,97211.0,16-06-21,10:38:11,1,1,green
7604e15bc9872f8e662a3949b3f241a2cf028140,7604e15bc9872f8e662a3949b3f241a2cf028140,128.331456,-3.606048,20.0,ID.MA.MT,97544.0,16-06-21,10:38:24,2,1,green
e8bb02c36e228765f2d7dfda91c358f2ba53f58a,e8bb02c36e228765f2d7dfda91c358f2ba53f58a,128.225243,-3.685268,6.0,ID.MA.AM,97128.0,16-06-21,10:38:28,13,1,green
5f55f58b2066db16c76c377b06c88b629caf28d6,5f55f58b2066db16c76c377b06c88b629caf28d6,128.425703,-3.439086,23.0,ID.MA.SB,97566.0,16-06-21,10:38:39,6,1,green
67642d5fb25739ef5ff0b67c988823bc122b71de,67642d5fb25739ef5ff0b67c988823bc122b71de,128.18629,-3.70807,28.0,ID.MA.AM,97129.0,16-06-21,10:38:46,31,1,green
60d70cedeeab963c4e38e623a781d7f45b32da5f,60d70cedeeab963c4e38e623a781d7f45b32da5f,128.18493,-3.68905,4.0,ID.MA.AM,97123.0,16-06-21,10:38:49,244,1,green
2a1f2e376da75778c8015684fb9041bdfe75ff73,2a1f2e376da75778c8015684fb9041bdfe75ff73,128.3271,-3.289429,14.0,ID.MA.SB,97564.0,16-06-21,10:38:50,2,1,green
8a1e8b7dbbdf033dd53bf1110c625b6ddcdd629f,8a1e8b7dbbdf033dd53bf1110c625b6ddcdd629f,128.184657,-3.687694,14.0,ID.MA.AM,97123.0,16-06-21,10:39:04,12,1,green
7c414e408787b785f117bc00172106b0205781ba,7c414e408787b785f117bc00172106b0205781ba,128.189433,-3.62309,16.0,ID.MA.AM,97221.0,16-06-21,10:39:06,2,1,green
b848915e4667191c13345f860936e92707fbf531,b848915e4667191c13345f860936e92707fbf531,128.240637,-3.639639,9.0,,,16-06-21,10:39:17,2,1,green
6c1e29955cdb35e6b92510e12dbdfa52fb96d0d4,6c1e29955cdb35e6b92510e12dbdfa52fb96d0d4,129.927719,-2.98431,19.0,ID.MA.MT,97544.0,16-06-21,10:39:30,1,1,green
4e1a7bffa824a38e5e01bc544bfa879acf721666,4e1a7bffa824a38e5e01bc544bfa879acf721666,128.177737,-3.584945,26.0,ID.MA.MT,97543.0,16-06-21,10:39:40,1386,1,green
91bb706318f602b726f6042d2d5b3eedd48a0974,91bb706318f602b726f6042d2d5b3eedd48a0974,128.192004,-3.67951,24.0,ID.MA.AM,97128.0,16-06-21,10:39:57,1399,1,green
4c402f9c1acd6b09db4bc060b0dd428ef82e1fc7,4c402f9c1acd6b09db4bc060b0dd428ef82e1fc7,128.27552,-3.61231,20.0,ID.MA.MT,97544.0,16-06-21,10:39:59,2,1,green
967d34c751500875c27019316b38c54d9397cd67,967d34c751500875c27019316b38c54d9397cd67,128.389815,-3.291377,35.0,ID.MA.SB,97566.0,16-06-21,10:40:21,4,1,green
8403ec93771ffac332bd83b1a5397a096a1ad9e9,8403ec93771ffac332bd83b1a5397a096a1ad9e9,128.054619,-3.262912,9.0,ID.MA.SB,97571.0,16-06-21,10:40:27,31,1,green
083d31cba90c83e9fc80a39331ac8416926dedef,083d31cba90c83e9fc80a39331ac8416926dedef,128.206426,-3.078905,22.0,ID.MA.SB,97561.0,16-06-21,10:40:38,2,1,green
1338a9526d2f0de8137deb71fa14a5f2288b138a,1338a9526d2f0de8137deb71fa14a5f2288b138a,128.20918,-3.68168,13.0,ID.MA.AM,97128.0,16-06-21,10:40:40,4,1,green
d660e7824010f12f924b0449b8ca98d59ce6003e,d660e7824010f12f924b0449b8ca98d59ce6003e,128.226608,-3.686354,16.0,ID.MA.AM,97128.0,16-06-21,10:40:41,5,1,green
a74e21eafc86dafa970a28077579e83026752da3,a74e21eafc86dafa970a28077579e83026752da3,129.081458,-2.936063,19.0,ID.MA.MT,97544.0,16-06-21,10:41:06,29,1,green
8453dc26b45cd75c86cae460f659b90308c07fd9,8453dc26b45cd75c86cae460f659b90308c07fd9,128.226216,-3.685138,9.0,ID.MA.AM,97128.0,16-06-21,10:41:07,1,1,green
53c461dde260fb4d313e536196a506baa90e0223,53c461dde260fb4d313e536196a506baa90e0223,128.540494,-3.612351,25.0,ID.MA.MT,97545.0,16-06-21,10:41:09,1,1,green
527133e02b616a55169fa48598a1e798b9179912,527133e02b616a55169fa48598a1e798b9179912,128.191864,-3.673605,7.0,ID.MA.AM,97129.0,16-06-21,10:41:10,8,1,green
66a9d5dee7a32a46a040b198ebe8d890bd8beb21,66a9d5dee7a32a46a040b198ebe8d890bd8beb21,129.84138,-3.33083,13.0,ID.MA.MT,97544.0,16-06-21,10:41:11,3,1,green
f84f58c923e6d02d15b58c119101468920b34b76,f84f58c923e6d02d15b58c119101468920b34b76,128.178776,-3.711711,11.0,ID.MA.AM,97116.0,16-06-21,10:41:12,89,1,green
c77c2aca8d76470cc962626b4ef8ac51c7d402b7,c77c2aca8d76470cc962626b4ef8ac51c7d402b7,128.184747,-3.696568,27.0,ID.MA.AM,97124.0,16-06-21,10:41:36,5,1,green
fd68d333f9e099edfe42eb2b4b1dfb3e6a17ff47,fd68d333f9e099edfe42eb2b4b1dfb3e6a17ff47,129.791678,-2.905978,10.0,ID.MA.MT,97544.0,16-06-21,10:41:42,1,1,green
565f84821eb0ca0debd5615512c94d88292f7ae2,565f84821eb0ca0debd5615512c94d88292f7ae2,129.840574,-2.993852,15.0,ID.MA.MT,97544.0,16-06-21,10:41:49,4,1,green
e0b8a6e115716431dbf2cd6da33ba52f2741cae7,e0b8a6e115716431dbf2cd6da33ba52f2741cae7,128.166834,-3.714106,27.0,ID.MA.AM,97117.0,16-06-21,10:41:49,2,1,green
62ee72cdc593ca23f295191c202a479890d2b331,62ee72cdc593ca23f295191c202a479890d2b331,128.029546,-3.593006,12.0,ID.MA.MT,97543.0,16-06-21,10:41:51,1,1,green
c3313075b4589ffc981210b93607e7ad7bd795a7,c3313075b4589ffc981210b93607e7ad7bd795a7,128.32819,-3.60766,6.0,ID.MA.MT,97544.0,16-06-21,10:41:53,113,1,green
070033384708d7d307b9a499297bca8ccd6895c2,070033384708d7d307b9a499297bca8ccd6895c2,128.230718,-3.627833,14.0,ID.MA.AM,97216.0,16-06-21,10:42:01,1,1,green
1c1310f88dd8bbf16379d381fee24afc04250a88,1c1310f88dd8bbf16379d381fee24afc04250a88,128.17043,-3.704242,13.0,ID.MA.AM,97115.0,16-06-21,10:42:05,3198,1,green
5e67deec2b6e9b5e0074459e2e9ebf31152ab77b,5e67deec2b6e9b5e0074459e2e9ebf31152ab77b,128.196223,-3.064112,8.0,ID.MA.SB,97561.0,16-06-21,10:42:06,1,1,green
fdef5de684989036f3d99251fd31ed6a20b080a8,fdef5de684989036f3d99251fd31ed6a20b080a8,128.19464,-3.65977,8.0,ID.MA.AM,97223.0,16-06-21,10:42:16,1,1,green
c5a4b328c91427e1cdc2fc31784c6b66a09b0b9e,c5a4b328c91427e1cdc2fc31784c6b66a09b0b9e,128.64218,-3.530811,6.0,ID.MA.MT,97546.0,16-06-21,10:42:26,1,1,green
9673d8920d449a0026d120b0f0e2f2717ee7a4d5,9673d8920d449a0026d120b0f0e2f2717ee7a4d5,128.206055,-3.669817,12.0,ID.MA.AM,97128.0,16-06-21,10:42:34,1,1,green
614ea78d230b70e4898834c26e472b2bfedee6e4,614ea78d230b70e4898834c26e472b2bfedee6e4,128.196832,-3.711711,14.0,ID.MA.AM,97129.0,16-06-21,10:42:35,130,1,green
5627d6421c0a66b4e0d174bec0823ad6aeed7e17,5627d6421c0a66b4e0d174bec0823ad6aeed7e17,128.62804,-3.581185,10.0,ID.MA.MT,97546.0,16-06-21,10:42:46,1,1,green
b1f17c8559647fb8a14e885d80fb3bc66afc57bd,b1f17c8559647fb8a14e885d80fb3bc66afc57bd,128.970381,-3.299188,13.0,ID.MA.MT,97544.0,16-06-21,10:42:56,1,1,green
3eee1364c3ab2c3298d7d87f8567e4f8ebd7c896,3eee1364c3ab2c3298d7d87f8567e4f8ebd7c896,129.04516,-3.23224,21.0,ID.MA.MT,97544.0,16-06-21,10:42:59,3,1,green
bcfb72c87bc59d462f1a03917294cba92585592f,bcfb72c87bc59d462f1a03917294cba92585592f,128.19059,-3.68153,12.0,ID.MA.AM,97128.0,16-06-21,10:43:01,1,1,green
330c2f515d146b9768c75cb95617c761c964cebe,330c2f515d146b9768c75cb95617c761c964cebe,128.206071,-3.697151,12.0,ID.MA.AM,97129.0,16-06-21,10:43:02,3,1,green
f20330273431c4915b96964e1c460efdd530d2c3,f20330273431c4915b96964e1c460efdd530d2c3,128.191627,-3.675675,10.0,ID.MA.AM,97129.0,16-06-21,10:43:05,315,1,green
65647fede118177465e2657c00ceee83f5d6ab1a,65647fede118177465e2657c00ceee83f5d6ab1a,128.19018,-3.65389,20.0,ID.MA.AM,97223.0,16-06-21,10:43:06,5,1,green
b6cc71ae44e4f812cf6297e34262647116e6cd69,b6cc71ae44e4f812cf6297e34262647116e6cd69,128.220024,-3.621621,17.0,ID.MA.AM,97217.0,16-06-21,10:43:10,17,1,green
b607790b97709ef198addf4b8d0e44bdd3fda339,b607790b97709ef198addf4b8d0e44bdd3fda339,128.35733,-3.33694,5.0,ID.MA.SB,97566.0,16-06-21,10:43:16,110,1,green
e791b4d21f275a4798523d1d1cf4bd677389989c,e791b4d21f275a4798523d1d1cf4bd677389989c,128.196832,-3.711711,6.0,ID.MA.AM,97129.0,16-06-21,10:43:16,161,1,green
fc6f3fccd048a509f643bb46c4907e2730092011,fc6f3fccd048a509f643bb46c4907e2730092011,128.158025,-3.713496,14.0,ID.MA.AM,97117.0,16-06-21,10:43:17,10,1,green
0113a45a146511a580713cb2fbeebe5c1a2bae2c,0113a45a146511a580713cb2fbeebe5c1a2bae2c,128.335668,-3.526612,8.0,ID.MA.MT,97544.0,16-06-21,10:43:23,1,1,green
cd31a38b9659d2098850f9f8ea60c304d423bae6,cd31a38b9659d2098850f9f8ea60c304d423bae6,128.14436,-3.07025,4.0,ID.MA.SB,97561.0,16-06-21,10:43:26,4,1,green
2c79f2baf3ce8a7d3f16f80c094075457c1cf306,2c79f2baf3ce8a7d3f16f80c094075457c1cf306,128.326562,-3.584744,16.0,ID.MA.MT,97544.0,16-06-21,10:43:31,9,1,green
6941fb13b36bff4d66dbe55a1c4c2c2b6eeb6b39,6941fb13b36bff4d66dbe55a1c4c2c2b6eeb6b39,128.957976,-3.305764,11.0,ID.MA.MT,97544.0,16-06-21,10:43:36,2,1,green
23840961ec02ff57ada9127e4da072e2d80be937,23840961ec02ff57ada9127e4da072e2d80be937,128.379359,-3.333333,14.0,ID.MA.SB,97566.0,16-06-21,10:43:40,130,1,green
a1a424a4e3cbd6b7a7c033f21db2706177b13e63,a1a424a4e3cbd6b7a7c033f21db2706177b13e63,128.1776,-3.6902,20.0,,,16-06-21,10:43:43,2,1,green
57dbb335b4abb6b19c47c8a269f02d1d2ad7de76,57dbb335b4abb6b19c47c8a269f02d1d2ad7de76,128.348999,-3.331499,6.0,ID.MA.SB,97566.0,16-06-21,10:43:47,1,1,green
73793529ba45da88012024a33666e530a86cb324,73793529ba45da88012024a33666e530a86cb324,128.18667,-3.70248,10.0,ID.MA.AM,97129.0,16-06-21,10:43:49,9,1,green
30826410178ec4f8b33b3d9080eca2698356ba5c,30826410178ec4f8b33b3d9080eca2698356ba5c,128.18975,-3.682894,5.0,ID.MA.AM,97128.0,16-06-21,10:43:59,8,1,green
9f9db10ae46682f66adb0ab11aeb9b4e39ea991c,9f9db10ae46682f66adb0ab11aeb9b4e39ea991c,128.088984,-3.704833,16.0,ID.MA.AM,97227.0,16-06-21,10:44:02,4,1,green
690f8704128119e061e7f6dda5c0c0c79ecf8e18,690f8704128119e061e7f6dda5c0c0c79ecf8e18,128.22511,-3.628133,4.0,ID.MA.AM,97217.0,16-06-21,10:44:24,1,1,green
665bc45b12f2eef2df07c2d03acc97459f4a09b7,665bc45b12f2eef2df07c2d03acc97459f4a09b7,128.06041,-3.263141,9.0,ID.MA.SB,97571.0,16-06-21,10:44:25,1,1,green
84be1c9ac6f883cf393e7e7697d54bcd97328efd,84be1c9ac6f883cf393e7e7697d54bcd97328efd,128.229399,-3.067968,28.0,ID.MA.SB,97561.0,16-06-21,10:44:31,3,1,green
a29c0ab85aac275dfc2385a94658b8ed1ca72be5,a29c0ab85aac275dfc2385a94658b8ed1ca72be5,128.17334,-3.70211,24.0,ID.MA.AM,97115.0,16-06-21,10:44:38,19,1,green
574da294f3aa49e2356e095f2cb1bd197814099a,574da294f3aa49e2356e095f2cb1bd197814099a,127.9488,-2.97761,24.0,ID.MA.SB,97561.0,16-06-21,10:44:41,14,1,green
c640e149d92101773e53403ca947d97cd09baef9,c640e149d92101773e53403ca947d97cd09baef9,128.18039,-3.706963,9.0,ID.MA.AM,97114.0,16-06-21,10:44:42,3,1,green
e6798fc50b8413ecf0eead267282d37df341a91d,e6798fc50b8413ecf0eead267282d37df341a91d,128.17614,-3.6971,11.0,ID.MA.AM,97111.0,16-06-21,10:44:47,4,1,green
ee2299a98909b168a5a6824e1df801099193387c,ee2299a98909b168a5a6824e1df801099193387c,128.21875,-3.68059,10.0,ID.MA.AM,97128.0,16-06-21,10:44:48,1,1,green
d87805deb25a808574e881991b7e3d487cba447d,d87805deb25a808574e881991b7e3d487cba447d,128.162016,-3.705369,9.0,ID.MA.AM,97117.0,16-06-21,10:44:53,2,1,green
06882a23155b8079d999cee10444323021a94d15,06882a23155b8079d999cee10444323021a94d15,128.182693,-3.691016,4.0,ID.MA.AM,97124.0,16-06-21,10:45:03,2,1,green
5a394b94b7b754563f5f91ac46887a9a4d0d57cd,5a394b94b7b754563f5f91ac46887a9a4d0d57cd,128.15894,-3.71011,17.0,ID.MA.AM,97117.0,16-06-21,10:45:05,3,1,green
82fd2f4693855e926273bd1816b522386868ad0c,82fd2f4693855e926273bd1816b522386868ad0c,128.22257,-3.657683,7.0,ID.MA.AM,97212.0,16-06-21,10:45:15,15,1,green
30e61b1abe36e18ce173f7ce149107b067f2a40b,30e61b1abe36e18ce173f7ce149107b067f2a40b,129.931084,-2.996633,6.0,ID.MA.MT,97544.0,16-06-21,10:45:18,4,1,green
07fe69ca22109fcc3141f86e5c34a47700950eae,07fe69ca22109fcc3141f86e5c34a47700950eae,127.983061,-3.38862,15.0,ID.MA.SB,97571.0,16-06-21,10:45:20,1,1,green
aa76a7be0ce117d70e3eef14a19a96c6491ceeec,aa76a7be0ce117d70e3eef14a19a96c6491ceeec,128.12796,-2.974541,18.0,ID.MA.SB,97561.0,16-06-21,10:45:21,12,1,green
b0bddef53cbdd3e07bcf7422a0fe6c391b96b32b,b0bddef53cbdd3e07bcf7422a0fe6c391b96b32b,128.193709,-3.689536,6.0,ID.MA.AM,97122.0,16-06-21,10:45:28,1,1,green
67de0e1363e2b071a6ee356ea3170b2dbe2572c7,67de0e1363e2b071a6ee356ea3170b2dbe2572c7,128.258691,-3.639639,6.0,ID.MA.AM,97214.0,16-06-21,10:45:40,19,1,green
5ed2e4cbde9ebee1fec3d08ade8f238ea181bf67,5ed2e4cbde9ebee1fec3d08ade8f238ea181bf67,128.901628,-2.85529,23.0,ID.MA.MT,97544.0,16-06-21,10:45:47,8,1,green
ebd59ea7e5c02c9f3bd0822251d6f86e2314c131,ebd59ea7e5c02c9f3bd0822251d6f86e2314c131,129.543802,-3.378949,11.0,ID.MA.MT,97544.0,16-06-21,10:45:55,2,1,green
a206d02542061b2db33046ae7d0fcef8fe3682c6,a206d02542061b2db33046ae7d0fcef8fe3682c6,128.18749,-3.704551,6.0,ID.MA.AM,97129.0,16-06-21,10:46:16,1,1,green
6a8f3f3d258074521018f934eb2ac758f96f69b8,6a8f3f3d258074521018f934eb2ac758f96f69b8,129.67082,-3.317706,8.0,ID.MA.MT,97544.0,16-06-21,10:46:24,2,1,green
68c3e4d6bfab1819091615037eccebd33b0ca137,68c3e4d6bfab1819091615037eccebd33b0ca137,128.21161,-3.08831,24.0,ID.MA.SB,97561.0,16-06-21,10:46:27,99,1,green
4ad8701d7fc8a8c24620543683d449d574beb35b,4ad8701d7fc8a8c24620543683d449d574beb35b,128.187841,-3.685668,11.0,ID.MA.AM,97128.0,16-06-21,10:46:28,1,1,green
b9d1b1edd9121f0701ce7faa76ef6d8f4417aa19,b9d1b1edd9121f0701ce7faa76ef6d8f4417aa19,128.15293,-3.65766,13.0,ID.MA.AM,97225.0,16-06-21,10:46:36,73,1,green
2c3cd08595bed856eb88a14d24e2c2db11937de3,2c3cd08595bed856eb88a14d24e2c2db11937de3,128.098099,-3.700875,15.0,ID.MA.AM,97227.0,16-06-21,10:46:37,1,1,green
eb865fd0b2b95ad6ae92a2f74330bbea0e79c642,eb865fd0b2b95ad6ae92a2f74330bbea0e79c642,128.18526,-3.695358,16.0,ID.MA.AM,97124.0,16-06-21,10:46:37,2,1,green
0218e3db793b301c7d519b25e9cddac1e6fa6d69,0218e3db793b301c7d519b25e9cddac1e6fa6d69,128.989332,-3.35516,25.0,ID.MA.MT,97544.0,16-06-21,10:46:42,2,1,green
45acfe86e2a005449db3a045ed53a94d0da0784e,45acfe86e2a005449db3a045ed53a94d0da0784e,128.56499,-3.50323,10.0,ID.MA.MT,97546.0,16-06-21,10:46:45,4,1,green
a555dda46e0340bcf02b226f2e9a537f9b88afcd,a555dda46e0340bcf02b226f2e9a537f9b88afcd,128.16276,-3.70689,12.0,ID.MA.AM,97117.0,16-06-21,10:46:51,24,1,green
598bc50fd5a4fb0e0bafae0b3968fda6de04fec0,598bc50fd5a4fb0e0bafae0b3968fda6de04fec0,128.052086,-3.72794,4.0,ID.MA.MT,97542.0,16-06-21,10:46:54,3,1,green
4e763de051abc018cdd378c977caf441e41dbd7a,4e763de051abc018cdd378c977caf441e41dbd7a,128.18541,-3.68503,4.0,ID.MA.AM,97128.0,16-06-21,10:47:07,2,1,green
2a581d1274a2898576ecc210d560444e3135388f,2a581d1274a2898576ecc210d560444e3135388f,128.3554,-3.621202,4.0,ID.MA.MT,97544.0,16-06-21,10:47:17,1,1,green
79ad855c56430871d797c05a768ef9e0b0a4e9e0,79ad855c56430871d797c05a768ef9e0b0a4e9e0,128.22272,-3.68598,9.0,ID.MA.AM,97128.0,16-06-21,10:47:24,1,1,green
8a65fc6f6a0deddceb04fc911e5a1423d87e64dc,8a65fc6f6a0deddceb04fc911e5a1423d87e64dc,128.253585,-3.603603,12.0,ID.MA.AM,97214.0,16-06-21,10:47:26,5,1,green
8d518a80e9a1a27cac3f8d7521e79d0277b503d7,8d518a80e9a1a27cac3f8d7521e79d0277b503d7,128.307129,-3.618908,20.0,ID.MA.MT,97544.0,16-06-21,10:47:29,3,1,green
92d3718e18c8e56c8c149d3684df1845e4a182be,92d3718e18c8e56c8c149d3684df1845e4a182be,129.00834,-2.81497,16.0,ID.MA.MT,97544.0,16-06-21,10:47:44,6,1,green
4dd15fb7df1d1695b5bc6531552ef1298262eed4,4dd15fb7df1d1695b5bc6531552ef1298262eed4,129.033908,-3.200846,11.0,ID.MA.MT,97544.0,16-06-21,10:47:53,6,1,green
c333de0bdbb07fbda3c33d605864975a223c025d,c333de0bdbb07fbda3c33d605864975a223c025d,128.184734,-3.688271,8.0,ID.MA.AM,97123.0,16-06-21,10:47:56,11,1,green
63e05f3a65d9a70b87ced79e1f2dbad07d5d2fe2,63e05f3a65d9a70b87ced79e1f2dbad07d5d2fe2,128.18831,-3.69287,4.0,ID.MA.AM,97123.0,16-06-21,10:47:59,3,1,green
c4b84290951f9b705673694d5b73cc7130b9d539,c4b84290951f9b705673694d5b73cc7130b9d539,129.928305,-2.981977,25.0,ID.MA.MT,97544.0,16-06-21,10:48:00,459,1,green
06dee0d345237af0a5443aaf3c32c08e4f1fe5cf,06dee0d345237af0a5443aaf3c32c08e4f1fe5cf,128.194223,-3.693693,17.0,ID.MA.AM,97121.0,16-06-21,10:48:13,1,1,green
6d9496f22f252bbd5f8561936227a448c7301ea1,6d9496f22f252bbd5f8561936227a448c7301ea1,128.22145,-3.633221,13.0,ID.MA.AM,97217.0,16-06-21,10:48:20,18,1,green
7dd4df8572840ca4e847828f30d7f53e59775610,7dd4df8572840ca4e847828f30d7f53e59775610,128.192523,-3.68174,2.0,ID.MA.AM,97128.0,16-06-21,10:48:34,2,1,green
2a48a771b40e9f53030003bd5ec8eb7c1aad37c4,2a48a771b40e9f53030003bd5ec8eb7c1aad37c4,128.180845,-3.701165,4.0,ID.MA.AM,97126.0,16-06-21,10:48:47,8,1,green
e8bda04126390489e8b031f6a2ec37fbe99c2df8,e8bda04126390489e8b031f6a2ec37fbe99c2df8,128.330618,-3.607182,19.0,ID.MA.MT,97544.0,16-06-21,10:48:55,21,1,green
46c76f7587d62651e379179c7ec570592466b954,46c76f7587d62651e379179c7ec570592466b954,128.125299,-3.096734,15.0,ID.MA.SB,97561.0,16-06-21,10:49:05,2,1,green
deaf30e1ff280853c89a860cf0735e86c4753bf5,deaf30e1ff280853c89a860cf0735e86c4753bf5,128.201845,-3.664455,10.0,ID.MA.AM,97128.0,16-06-21,10:49:23,1,1,green
1d3a6e8a690ad081a5fa405f61459d3d687426e6,1d3a6e8a690ad081a5fa405f61459d3d687426e6,128.158112,-3.693693,11.0,,,16-06-21,10:49:26,110,1,green
2daa41f02f06b58b61edbfe4e968ae40ca5037a3,2daa41f02f06b58b61edbfe4e968ae40ca5037a3,128.275925,-3.214048,9.0,ID.MA.SB,97564.0,16-06-21,10:49:29,1,1,green
ed0ac168e4b9fd35b5f0e6b2a5af6289f6e5f9b2,ed0ac168e4b9fd35b5f0e6b2a5af6289f6e5f9b2,129.058539,-2.805068,16.0,ID.MA.MT,97544.0,16-06-21,10:49:33,10,1,green
faea7acd4739c8457ec097df084b3cb31eaa97b8,faea7acd4739c8457ec097df084b3cb31eaa97b8,128.191473,-3.681538,9.0,ID.MA.AM,97128.0,16-06-21,10:49:36,1,1,green
68fae5a40a178e75d49c13950364372c51a96f22,68fae5a40a178e75d49c13950364372c51a96f22,128.17615,-3.6937,9.0,ID.MA.AM,,16-06-21,10:49:49,6,1,green
65b674cd4bd5d5b123b6dc460091841613271235,65b674cd4bd5d5b123b6dc460091841613271235,128.132701,-3.743796,18.0,ID.MA.AM,97117.0,16-06-21,10:49:49,5,1,green
16c69275bbba10d249115f5c3a815e3a501054a3,16c69275bbba10d249115f5c3a815e3a501054a3,128.222724,-3.685965,17.0,ID.MA.AM,97128.0,16-06-21,10:49:52,2,1,green
938dca9ce91f2963e5332bf6d2d5bc5ac222a369,938dca9ce91f2963e5332bf6d2d5bc5ac222a369,128.195236,-3.062562,9.0,ID.MA.SB,97561.0,16-06-21,10:50:00,1,1,green
37868a770f73fb2f09a28517d68e9ba83918da86,37868a770f73fb2f09a28517d68e9ba83918da86,128.190902,-3.694747,13.0,ID.MA.AM,97121.0,16-06-21,10:50:05,4,1,green
364f26092dac92084fef4b7dcdc84fc65b3485ac,364f26092dac92084fef4b7dcdc84fc65b3485ac,128.16803,-3.587668,8.0,ID.MA.MT,97543.0,16-06-21,10:50:07,9,1,green
